,18,19,20,49,50,51,52,53,54,55,56,57,58,62,63,72,epoch
0.0,0.693333333333,0.713333333333,0.56,0.52,0.52,0.51,0.52,0.626666666667,0.52,0.48,0.51,0.533333333333,0.613333333333,0.546666666667,0.515,0.56,1
1.0,0.16,0.1,0.23,0.19,0.2,0.32,0.26,0.24,0.28,0.28,0.27,0.3,0.213333333333,0.286666666667,0.26,0.31,1
2.0,0.146666666667,0.186666666667,0.21,0.29,0.28,0.17,0.22,0.133333333333,0.2,0.24,0.22,0.166666666667,0.173333333333,0.166666666667,0.225,0.13,1
0.0,0.6,0.673333333333,0.51,0.48,0.6,0.54,0.53,0.593333333333,0.51,0.51,0.53,0.54,0.58,0.513333333333,0.52,0.51,2
1.0,0.293333333333,0.2,0.28,0.29,0.24,0.35,0.32,0.306666666667,0.32,0.34,0.3,0.32,0.353333333333,0.34,0.345,0.37,2
2.0,0.106666666667,0.126666666667,0.21,0.23,0.16,0.11,0.15,0.1,0.17,0.15,0.17,0.14,0.0666666666667,0.146666666667,0.135,0.12,2
0.0,0.606666666667,0.64,0.55,0.48,0.52,0.53,0.52,0.613333333333,0.54,0.55,0.51,0.58,0.626666666667,0.486666666667,0.575,0.56,3
1.0,0.22,0.153333333333,0.26,0.31,0.3,0.32,0.31,0.26,0.29,0.29,0.28,0.246666666667,0.246666666667,0.34,0.275,0.28,3
2.0,0.173333333333,0.206666666667,0.19,0.21,0.18,0.15,0.17,0.126666666667,0.17,0.16,0.21,0.173333333333,0.126666666667,0.173333333333,0.15,0.16,3
0.0,0.566666666667,0.646666666667,0.49,0.48,0.54,0.53,0.51,0.513333333333,0.52,0.49,0.43,0.513333333333,0.506666666667,0.493333333333,0.475,0.41,4
1.0,0.266666666667,0.173333333333,0.29,0.32,0.22,0.33,0.33,0.353333333333,0.35,0.34,0.36,0.36,0.353333333333,0.333333333333,0.345,0.38,4
2.0,0.166666666667,0.18,0.22,0.2,0.24,0.14,0.16,0.133333333333,0.13,0.17,0.21,0.126666666667,0.14,0.173333333333,0.18,0.21,4
0.0,0.546666666667,0.613333333333,0.45,0.51,0.56,0.54,0.57,0.54,0.54,0.55,0.46,0.546666666667,0.54,0.486666666667,0.505,0.43,5
1.0,0.233333333333,0.173333333333,0.29,0.23,0.24,0.34,0.26,0.3,0.29,0.27,0.3,0.326666666667,0.313333333333,0.353333333333,0.295,0.33,5
2.0,0.22,0.213333333333,0.26,0.26,0.2,0.12,0.17,0.16,0.17,0.18,0.24,0.126666666667,0.146666666667,0.16,0.2,0.24,5
0.0,0.573333333333,0.56,0.46,0.45,0.54,0.44,0.51,0.473333333333,0.49,0.49,0.43,0.473333333333,0.5,0.453333333333,0.43,0.4,6
1.0,0.266666666667,0.28,0.35,0.36,0.26,0.43,0.35,0.373333333333,0.37,0.34,0.34,0.406666666667,0.38,0.386666666667,0.395,0.41,6
2.0,0.16,0.16,0.19,0.19,0.2,0.13,0.14,0.153333333333,0.14,0.17,0.23,0.12,0.12,0.16,0.175,0.19,6
0.0,0.44,0.54,0.39,0.4,0.42,0.44,0.48,0.446666666667,0.39,0.48,0.44,0.406666666667,0.46,0.4,0.395,0.35,7
1.0,0.34,0.266666666667,0.38,0.38,0.4,0.45,0.33,0.386666666667,0.46,0.34,0.35,0.433333333333,0.366666666667,0.433333333333,0.415,0.43,7
2.0,0.22,0.193333333333,0.23,0.22,0.18,0.11,0.19,0.166666666667,0.15,0.18,0.21,0.16,0.173333333333,0.166666666667,0.19,0.22,7
0.0,0.486666666667,0.513333333333,0.42,0.35,0.5,0.36,0.47,0.413333333333,0.42,0.5,0.47,0.446666666667,0.52,0.406666666667,0.425,0.33,8
1.0,0.34,0.326666666667,0.37,0.52,0.42,0.55,0.45,0.493333333333,0.49,0.41,0.39,0.453333333333,0.4,0.5,0.47,0.52,8
2.0,0.173333333333,0.16,0.21,0.13,0.08,0.09,0.08,0.0933333333333,0.09,0.09,0.14,0.1,0.08,0.0933333333333,0.105,0.15,8
0.0,0.426666666667,0.48,0.39,0.32,0.48,0.36,0.45,0.393333333333,0.42,0.44,0.44,0.44,0.46,0.406666666667,0.405,0.33,9
1.0,0.306666666667,0.253333333333,0.34,0.48,0.34,0.53,0.39,0.44,0.42,0.42,0.38,0.406666666667,0.386666666667,0.426666666667,0.415,0.45,9
2.0,0.266666666667,0.266666666667,0.27,0.2,0.18,0.11,0.16,0.166666666667,0.16,0.14,0.18,0.153333333333,0.153333333333,0.166666666667,0.18,0.22,9
0.0,0.56,0.573333333333,0.48,0.45,0.56,0.44,0.52,0.493333333333,0.52,0.47,0.47,0.54,0.526666666667,0.5,0.475,0.47,10
1.0,0.226666666667,0.2,0.26,0.41,0.34,0.5,0.34,0.36,0.34,0.36,0.35,0.346666666667,0.34,0.346666666667,0.355,0.38,10
2.0,0.213333333333,0.226666666667,0.26,0.14,0.1,0.06,0.14,0.146666666667,0.14,0.17,0.18,0.113333333333,0.133333333333,0.153333333333,0.17,0.15,10
0.0,0.433333333333,0.466666666667,0.38,0.31,0.4,0.34,0.38,0.373333333333,0.38,0.4,0.42,0.453333333333,0.42,0.38,0.395,0.29,11
1.0,0.326666666667,0.286666666667,0.39,0.53,0.4,0.55,0.41,0.46,0.45,0.44,0.37,0.38,0.44,0.426666666667,0.425,0.47,11
2.0,0.24,0.246666666667,0.23,0.16,0.2,0.11,0.21,0.166666666667,0.17,0.16,0.21,0.166666666667,0.14,0.193333333333,0.18,0.24,11
0.0,0.406666666667,0.44,0.35,0.37,0.38,0.35,0.41,0.373333333333,0.38,0.42,0.35,0.386666666667,0.453333333333,0.393333333333,0.38,0.29,12
1.0,0.273333333333,0.186666666667,0.3,0.41,0.32,0.5,0.33,0.373333333333,0.39,0.34,0.37,0.386666666667,0.346666666667,0.34,0.375,0.47,12
2.0,0.32,0.373333333333,0.35,0.22,0.3,0.15,0.26,0.253333333333,0.23,0.24,0.28,0.226666666667,0.2,0.266666666667,0.245,0.24,12
0.0,0.42,0.493333333333,0.38,0.37,0.42,0.37,0.43,0.38,0.41,0.41,0.4,0.406666666667,0.473333333333,0.386666666667,0.39,0.3,13
1.0,0.273333333333,0.233333333333,0.31,0.4,0.3,0.49,0.34,0.4,0.33,0.33,0.34,0.366666666667,0.366666666667,0.373333333333,0.37,0.42,13
2.0,0.306666666667,0.273333333333,0.31,0.23,0.28,0.14,0.23,0.22,0.26,0.26,0.26,0.226666666667,0.16,0.24,0.24,0.28,13
0.0,0.473333333333,0.466666666667,0.38,0.35,0.36,0.36,0.44,0.38,0.38,0.42,0.4,0.466666666667,0.446666666667,0.353333333333,0.39,0.27,14
1.0,0.26,0.24,0.28,0.44,0.38,0.51,0.36,0.386666666667,0.36,0.33,0.35,0.32,0.393333333333,0.406666666667,0.37,0.47,14
2.0,0.266666666667,0.293333333333,0.34,0.21,0.26,0.13,0.2,0.233333333333,0.26,0.25,0.25,0.213333333333,0.16,0.24,0.24,0.26,14
0.0,0.48,0.486666666667,0.36,0.35,0.4,0.39,0.5,0.42,0.38,0.43,0.39,0.473333333333,0.493333333333,0.386666666667,0.405,0.27,15
1.0,0.293333333333,0.226666666667,0.33,0.47,0.36,0.5,0.29,0.4,0.42,0.38,0.36,0.34,0.36,0.4,0.375,0.52,15
2.0,0.226666666667,0.286666666667,0.31,0.18,0.24,0.11,0.21,0.18,0.2,0.19,0.25,0.186666666667,0.146666666667,0.213333333333,0.22,0.21,15
0.0,0.493333333333,0.486666666667,0.42,0.41,0.38,0.41,0.48,0.4,0.38,0.44,0.41,0.426666666667,0.5,0.38,0.41,0.3,16
1.0,0.206666666667,0.22,0.26,0.42,0.36,0.5,0.34,0.406666666667,0.41,0.35,0.36,0.386666666667,0.333333333333,0.42,0.35,0.49,16
2.0,0.3,0.293333333333,0.32,0.17,0.26,0.09,0.18,0.193333333333,0.21,0.21,0.23,0.186666666667,0.166666666667,0.2,0.24,0.21,16
0.0,0.46,0.433333333333,0.38,0.38,0.44,0.41,0.47,0.406666666667,0.42,0.43,0.37,0.46,0.486666666667,0.38,0.395,0.33,17
1.0,0.186666666667,0.153333333333,0.2,0.39,0.28,0.41,0.29,0.326666666667,0.34,0.33,0.35,0.293333333333,0.306666666667,0.353333333333,0.305,0.41,17
2.0,0.353333333333,0.413333333333,0.42,0.23,0.28,0.18,0.24,0.266666666667,0.24,0.24,0.28,0.246666666667,0.206666666667,0.266666666667,0.3,0.26,17
0.0,0.526666666667,0.486666666667,0.47,0.41,0.46,0.49,0.49,0.473333333333,0.47,0.48,0.39,0.453333333333,0.506666666667,0.42,0.44,0.35,18
1.0,0.18,0.166666666667,0.2,0.38,0.26,0.39,0.31,0.32,0.32,0.31,0.35,0.313333333333,0.32,0.326666666667,0.295,0.42,18
2.0,0.293333333333,0.346666666667,0.33,0.21,0.28,0.12,0.2,0.206666666667,0.21,0.21,0.26,0.233333333333,0.173333333333,0.253333333333,0.265,0.23,18
0.0,0.52,0.5,0.52,0.38,0.42,0.51,0.47,0.433333333333,0.4,0.47,0.4,0.48,0.486666666667,0.453333333333,0.395,0.32,19
1.0,0.206666666667,0.173333333333,0.19,0.37,0.32,0.4,0.31,0.34,0.38,0.3,0.33,0.293333333333,0.32,0.34,0.35,0.47,19
2.0,0.273333333333,0.326666666667,0.29,0.25,0.26,0.09,0.22,0.226666666667,0.22,0.23,0.27,0.226666666667,0.193333333333,0.206666666667,0.255,0.21,19
0.0,0.473333333333,0.5,0.43,0.43,0.42,0.48,0.44,0.453333333333,0.41,0.48,0.35,0.4,0.48,0.373333333333,0.425,0.29,20
1.0,0.173333333333,0.146666666667,0.21,0.32,0.26,0.4,0.3,0.333333333333,0.37,0.3,0.33,0.36,0.313333333333,0.346666666667,0.305,0.49,20
2.0,0.353333333333,0.353333333333,0.36,0.25,0.32,0.12,0.26,0.213333333333,0.22,0.22,0.32,0.24,0.206666666667,0.28,0.27,0.22,20
0.0,0.5,0.566666666667,0.51,0.4,0.46,0.5,0.48,0.453333333333,0.46,0.55,0.46,0.466666666667,0.513333333333,0.46,0.47,0.33,21
1.0,0.193333333333,0.16,0.18,0.37,0.24,0.38,0.29,0.326666666667,0.34,0.25,0.3,0.313333333333,0.306666666667,0.3,0.3,0.48,21
2.0,0.306666666667,0.273333333333,0.31,0.23,0.3,0.12,0.23,0.22,0.2,0.2,0.24,0.22,0.18,0.24,0.23,0.19,21
0.0,0.566666666667,0.54,0.57,0.55,0.54,0.6,0.54,0.52,0.53,0.6,0.44,0.546666666667,0.58,0.506666666667,0.53,0.41,22
1.0,0.166666666667,0.113333333333,0.14,0.26,0.14,0.29,0.25,0.26,0.27,0.19,0.29,0.233333333333,0.26,0.26,0.255,0.38,22
2.0,0.266666666667,0.346666666667,0.29,0.19,0.32,0.11,0.21,0.22,0.2,0.21,0.27,0.22,0.16,0.233333333333,0.215,0.21,22
0.0,0.626666666667,0.62,0.55,0.47,0.6,0.49,0.48,0.46,0.51,0.52,0.47,0.513333333333,0.573333333333,0.52,0.555,0.41,23
1.0,0.2,0.153333333333,0.18,0.37,0.2,0.45,0.33,0.366666666667,0.33,0.31,0.33,0.333333333333,0.32,0.313333333333,0.31,0.46,23
2.0,0.173333333333,0.226666666667,0.27,0.16,0.2,0.06,0.19,0.173333333333,0.16,0.17,0.2,0.153333333333,0.106666666667,0.166666666667,0.135,0.13,23
0.0,0.6,0.62,0.55,0.51,0.56,0.54,0.51,0.513333333333,0.53,0.57,0.45,0.506666666667,0.573333333333,0.506666666667,0.535,0.42,24
1.0,0.173333333333,0.133333333333,0.14,0.29,0.22,0.32,0.25,0.24,0.25,0.23,0.27,0.26,0.273333333333,0.273333333333,0.265,0.4,24
2.0,0.226666666667,0.246666666667,0.31,0.2,0.22,0.14,0.24,0.246666666667,0.22,0.2,0.28,0.233333333333,0.153333333333,0.22,0.2,0.18,24
0.0,0.58,0.606666666667,0.52,0.53,0.46,0.6,0.51,0.52,0.51,0.55,0.45,0.486666666667,0.56,0.56,0.515,0.39,25
1.0,0.16,0.12,0.16,0.26,0.2,0.28,0.28,0.253333333333,0.26,0.24,0.27,0.28,0.286666666667,0.24,0.265,0.41,25
2.0,0.26,0.273333333333,0.32,0.21,0.34,0.12,0.21,0.226666666667,0.23,0.21,0.28,0.233333333333,0.153333333333,0.2,0.22,0.2,25
0.0,0.546666666667,0.566666666667,0.53,0.47,0.42,0.54,0.49,0.44,0.5,0.52,0.41,0.44,0.533333333333,0.5,0.505,0.33,26
1.0,0.206666666667,0.186666666667,0.18,0.33,0.26,0.32,0.28,0.326666666667,0.28,0.27,0.29,0.313333333333,0.3,0.286666666667,0.3,0.47,26
2.0,0.246666666667,0.246666666667,0.29,0.2,0.32,0.14,0.23,0.233333333333,0.22,0.21,0.3,0.246666666667,0.166666666667,0.213333333333,0.195,0.2,26
0.0,0.566666666667,0.62,0.5,0.46,0.5,0.5,0.47,0.466666666667,0.53,0.54,0.42,0.453333333333,0.533333333333,0.486666666667,0.48,0.34,27
1.0,0.273333333333,0.22,0.24,0.42,0.32,0.4,0.34,0.353333333333,0.33,0.3,0.4,0.373333333333,0.333333333333,0.346666666667,0.355,0.56,27
2.0,0.16,0.16,0.26,0.12,0.18,0.1,0.19,0.18,0.14,0.16,0.18,0.173333333333,0.133333333333,0.166666666667,0.165,0.1,27
0.0,0.506666666667,0.56,0.52,0.44,0.46,0.52,0.47,0.48,0.48,0.54,0.34,0.44,0.546666666667,0.46,0.48,0.32,28
1.0,0.206666666667,0.206666666667,0.17,0.34,0.22,0.34,0.28,0.32,0.3,0.22,0.36,0.326666666667,0.286666666667,0.326666666667,0.31,0.49,28
